EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
18.2512,0,0,0
20.43,0,0,0
4.93743,0,0,0
13.4118,0,0,0
10.1463,0,0,0
7.77968,0,0,0
1.00888,0,0,0
20.1325,0,0,0
17.7972,0,0,0
19.9557,0,0,0
17.9219,0,0,0
19.2605,0,0,0
16.0877,0,0,0
5.52399,0,0,0
12.7762,0,0,0
15.1295,0,0,0
4.88635,0,0,0
16.0624,0,0,0
17.3206,0,0,0
10.4515,0,0,0
13.9764,0,0,0
