12.000
14.000
7.000
24.000
9.000
5.000
14.000
21.000
11.000
15.000
8.000
9.000
17.000
22.000
11.000
14.000
12.000
14.000
16.000
12.000
17.000
15.000
16.000
20.000
18.000
13.000
21.000
10.000
14.000
12.000
6.000
7.000
20.000
15.000
13.000
13.000
7.000
18.000
14.000
11.000
11.000
11.000
12.000
13.000
11.000
24.000
7.000
22.000
6.000
17.000
23.000
16.000
16.000
11.000
12.000
14.000
16.000
18.000
14.000
16.000
13.000
18.000
9.000
15.000
12.000
16.000
8.000
13.000
13.000
22.000
13.000
10.000
14.000
12.000
7.000
10.000
14.000
13.000
12.000
15.000
12.000
18.000
13.000
20.000
17.000
9.000
11.000
13.000
15.000
12.000
9.000
11.000
18.000
8.000
16.000
9.000
21.000
14.000
20.000
15.000
8.000
15.000
10.000
19.000
12.000
16.000
18.000
10.000
21.000
16.000
9.000
12.000
15.000
8.000
12.000
13.000
11.000
16.000
16.000
14.000
10.000
21.000
11.000
18.000
12.000
3.000
17.000
12.000
13.000
9.000
11.000
15.000
11.000
15.000
10.000
13.000
15.000
13.000
24.000
13.000
19.000
12.000
17.000
17.000
13.000
20.000
18.000
25.000
8.000
11.000
7.000
9.000
21.000
13.000
24.000
11.000
15.000
11.000
12.000
14.000
17.000
10.000
13.000
13.000
21.000
12.000
10.000
20.000
17.000
10.000
10.000
13.000
21.000
13.000
12.000
16.000
8.000
17.000
13.000
15.000
14.000
11.000
15.000
18.000
18.000
8.000
18.000
21.000
12.000
9.000
16.000
19.000
17.000
7.000
10.000
13.000
15.000
14.000
17.000
17.000
