310.000
335.000
297.000
335.000
305.000
352.000
314.000
319.000
297.000
336.000
331.000
310.000
319.000
318.000
314.000
306.000
269.000
316.000
337.000
323.000
301.000
339.000
330.000
295.000
328.000
306.000
322.000
355.000
321.000
324.000
341.000
287.000
290.000
304.000
306.000
309.000
309.000
334.000
364.000
312.000
328.000
308.000
297.000
288.000
306.000
288.000
312.000
375.000
361.000
328.000
326.000
325.000
306.000
324.000
299.000
329.000
336.000
314.000
309.000
293.000
334.000
346.000
319.000
310.000
311.000
332.000
306.000
296.000
284.000
326.000
323.000
331.000
335.000
302.000
311.000
315.000
294.000
296.000
316.000
336.000
351.000
302.000
334.000
319.000
284.000
320.000
298.000
311.000
327.000
296.000
315.000
266.000
328.000
320.000
335.000
313.000
346.000
282.000
325.000
300.000
323.000
334.000
301.000
318.000
325.000
325.000
315.000
299.000
306.000
341.000
342.000
349.000
300.000
303.000
298.000
361.000
333.000
330.000
301.000
319.000
