9212.000
9195.000
9152.000
9169.000
9316.000
9283.000
9164.000
9242.000
9071.000
9191.000
8958.000
9295.000
9220.000
9276.000
9147.000
9167.000
9249.000
9197.000
9227.000
9173.000
9069.000
9145.000
9109.000
9299.000
9101.000
9174.000
9081.000
9169.000
9260.000
9045.000
